18938.57862760528,08:47:02.231765
63232.732230056106,08:47:02.232760
87181.8586368458,08:47:02.232854
74989.80621445662,08:47:02.278479
58197.84820654661,08:47:02.278740
45533.11917643405,08:47:02.281647
28156.557696669617,08:47:02.281740
10726.597491612585,08:47:02.282492
4756.65938617909,08:47:02.282584
5632.213114298722,08:47:02.328257
-406.55715768144546,08:47:02.328514
-12476.296424947679,08:47:02.331283
-16695.07589889714,08:47:02.331576
-12757.706973248383,08:47:02.334474
-14252.318087346,08:47:02.334765
-22480.972185312457,08:47:02.337589
-27819.157281844182,08:47:02.337879
-28585.02006033575,08:47:02.340649
-29873.433559281937,08:47:02.340944
-31634.113571849957,08:47:02.343612
-28420.577096983412,08:47:02.343914
-21509.529558236514,08:47:02.378816
-18080.34547396184,08:47:02.379389
-16686.678666501,08:47:02.382657
-12588.78515999578,08:47:02.382972
-10958.188322973256,08:47:02.385737
-17684.957572217685,08:47:02.386027
-24884.61968055883,08:47:02.388575
-20948.928041542888,08:47:02.388873
-11460.195921868017,08:47:02.428468
-10181.474964138322,08:47:02.428751
-14062.511454170151,08:47:02.430885
-10018.629186339915,08:47:02.431150
688.0816779864786,08:47:02.433121
4650.840787679646,08:47:02.433379
-411.97565525078926,08:47:02.435382
-3343.0804904489496,08:47:02.435645
-1239.513306324437,08:47:02.437873
-1758.0223503487243,08:47:02.438149
-5299.936596534944,08:47:02.440072
-4454.7914436692,08:47:02.440330
-139.0985425093388,08:47:02.477356
-369.7526585959226,08:47:02.477660
-2471.756944470384,08:47:02.479810
1392.592616134976,08:47:02.480081
6000.141780366232,08:47:02.482098
2856.2814275395776,08:47:02.482370
-3313.6783730102625,08:47:02.484162
-2049.80725314561,08:47:02.484422
5117.408036708925,08:47:02.527837
6158.930756769865,08:47:02.528165
-92.33591086959109,08:47:02.530722
-2515.387428039262,08:47:02.531016
870.6597482269065,08:47:02.533320
1867.822282921293,08:47:02.533608
-493.15415559599114,08:47:02.535860
255.22751045682855,08:47:02.536152
4409.231686833028,08:47:02.537785
5064.563707224477,08:47:02.538067
2527.7582369158404,08:47:02.540074
3486.3686837316664,08:47:02.540355
6301.536657761776,08:47:02.577580
4086.9352726392267,08:47:02.577913
-1365.39126410189,08:47:02.579947
-2232.962198821986,08:47:02.580235
147.35729962174446,08:47:02.582054
-1525.7064678130116,08:47:02.582369
-4966.633826016278,08:47:02.584364
-2558.4129896707714,08:47:02.584649
2482.0967030935185,08:47:02.627813
1187.3635876351102,08:47:02.628243
-3346.8621305376637,08:47:02.629912
-1870.1668561279953,08:47:02.630208
2723.5873452281744,08:47:02.632130
1256.9603514603791,08:47:02.632405
-3411.356517924349,08:47:02.633952
-1936.626552644002,08:47:02.634230
3453.2536791739217,08:47:02.677670
4096.820633871406,08:47:02.677970
679.6369208329108,08:47:02.679677
635.1207169297115,08:47:02.679941
3757.769036152618,08:47:02.681420
3229.582011782751,08:47:02.681674
202.09969676716253,08:47:02.683166
1494.7656751008547,08:47:02.683421
5229.937296097813,08:47:02.684908
3293.706544101857,08:47:02.685162
-4239.007520714852,08:47:02.686869
-11159.097526887334,08:47:02.687132
-14024.019148332949,08:47:02.727354
-10522.239718740233,08:47:02.727644
-4208.4613614838445,08:47:02.729304
-2579.4036612224904,08:47:02.729562
-3822.0420823009995,08:47:02.731067
-2133.7222518088224,08:47:02.731327
-393.51125293982534,08:47:02.732996
-3057.1485272372056,08:47:02.733252
-4678.909881427654,08:47:02.777417
-448.5052738714808,08:47:02.777718
3785.955772669985,08:47:02.779255
1286.0446134979852,08:47:02.779516
-3221.837886360511,08:47:02.781172
70.54462297510575,08:47:02.781431
7046.271381286726,08:47:02.782969
6448.686801605188,08:47:02.783227
772.208616666111,08:47:02.784916
456.9458791475119,08:47:02.785173
4235.866621750101,08:47:02.786835
3291.7147070441215,08:47:02.787098
-629.448197433296,08:47:02.827526
-81.7023755105487,08:47:02.827852
2650.6497601443307,08:47:02.829596
810.8817516945136,08:47:02.829881
-2998.045479174047,08:47:02.831791
-1669.3095771471103,08:47:02.832080
2391.8051124044687,08:47:02.833759
1715.2370312625194,08:47:02.834040
-1064.2682499232196,08:47:02.877318
1960.6151099111285,08:47:02.877677
7266.3286583693925,08:47:02.879434
5833.929191473377,08:47:02.879717
190.15864922771692,08:47:02.881359
-93.892814335053,08:47:02.881635
3884.736735648763,08:47:02.883289
2836.8493079079035,08:47:02.883572
-2607.1607138310014,08:47:02.885404
-3146.0320952681236,08:47:02.885684
1031.6268311123895,08:47:02.887533
563.5766128262778,08:47:02.887817
-2872.6774315718258,08:47:02.927775
-370.4104171634808,08:47:02.928103
5048.376824511521,08:47:02.929760
4283.622234215305,08:47:02.930046
-702.5568316817515,08:47:02.931731
-1386.8898183177796,08:47:02.932014
1339.233463358185,08:47:02.933677
837.5231267672301,08:47:02.933953
-2162.089401826886,08:47:02.977100
-1052.546892845296,08:47:02.977381
2724.148815749524,08:47:02.978906
730.391399115483,08:47:02.979165
-5075.477348477569,08:47:02.980644
-5016.657617527112,08:47:02.980895
-377.605677553036,08:47:02.982582
-826.4373068599083,08:47:02.982849
-4538.831596217798,08:47:02.984354
-1446.0798792206162,08:47:02.984607
4962.650056623012,08:47:02.986122
3980.3017158800726,08:47:02.986384
-1359.768992484071,08:47:03.027470
-844.4080442420004,08:47:03.027807
3180.4952084082915,08:47:03.029480
1414.7274061100889,08:47:03.029766
-2947.479535538473,08:47:03.031447
-1283.7990250029427,08:47:03.031730
3577.7542983929893,08:47:03.033376
2608.907397644356,08:47:03.033655
-2919.121817592125,08:47:03.077658
-3158.7575088244635,08:47:03.077988
1905.4862373585556,08:47:03.079704
2880.3086010023744,08:47:03.079992
-320.28240820819485,08:47:03.081651
785.3468687378431,08:47:03.081932
4247.578256532429,08:47:03.083564
1469.9787114880055,08:47:03.083843
-4475.814205424486,08:47:03.085489
-4635.043668588113,08:47:03.085762
-972.8211333271959,08:47:03.087437
-1768.0386071419614,08:47:03.087718
-4628.440025266427,08:47:03.127389
-1145.102960883282,08:47:03.127724
4600.769884803054,08:47:03.129406
3571.498569151571,08:47:03.129693
-714.1533272990084,08:47:03.131389
-344.70565600921407,08:47:03.131678
3101.9479292228248,08:47:03.133363
2293.708215786788,08:47:03.133648
-3070.4917723021363,08:47:03.176565
-4649.817635131767,08:47:03.176745
-492.9408852705666,08:47:03.177611
726.3389619706331,08:47:03.177760
-1904.5228765433599,08:47:03.178635
-205.0788532293933,08:47:03.178783
3607.1366758006675,08:47:03.179622
758.0442823276971,08:47:03.179766
-5850.284636775198,08:47:03.180621
-6131.441165222448,08:47:03.180766
-835.161327811672,08:47:03.181610
1047.1484902592247,08:47:03.181754
-1472.2100484102261,08:47:03.227415
-840.5898317982885,08:47:03.227750
3612.2241347781023,08:47:03.229436
3535.867973211761,08:47:03.229723
-984.5952353605804,08:47:03.231395
-1655.7258238643908,08:47:03.231685
1610.9505227561044,08:47:03.233348
1491.1673605804822,08:47:03.233632
-1875.5132435187604,08:47:03.277562
-753.7364533902207,08:47:03.277904
6617.224935792106,08:47:03.281105
11836.411324509798,08:47:03.282796
9369.374459821209,08:47:03.283084
6417.810919388038,08:47:03.284728
6482.97477215097,08:47:03.285009
2824.144461779174,08:47:03.286681
-2329.8758760768064,08:47:03.286964
-415.33748365798965,08:47:03.288666
4640.964391617416,08:47:03.288943
3257.5065855124053,08:47:03.327150
-2160.8521119502443,08:47:03.327435
-1811.350089934957,08:47:03.328946
3072.5050252286055,08:47:03.329207
2722.6046939781245,08:47:03.330732
-2192.4255577614995,08:47:03.330992
-2924.2100853556426,08:47:03.332482
382.7152303972608,08:47:03.332734
-72.16699763449299,08:47:03.334275
-3613.193193294005,08:47:03.334528
-3190.096317114938,08:47:03.377182
-901.8691600952169,08:47:03.377484
-3261.361870720355,08:47:03.379074
-7112.733244516172,08:47:03.379336
-4665.496802780494,08:47:03.380825
1035.9505518519777,08:47:03.381081
536.3445141189261,08:47:03.382576
-4593.269959887323,08:47:03.382831
-4679.961630430471,08:47:03.384335
391.4870077995744,08:47:03.384587
1558.9286870019291,08:47:03.427681
-1909.8222439817014,08:47:03.428018
-1347.8702147613903,08:47:03.430149
3238.027676844808,08:47:03.430447
2075.4383844651475,08:47:03.432476
-4721.904708025687,08:47:03.432763
-6683.346362383965,08:47:03.434795
-2930.3549290470824,08:47:03.435116
-1817.707162551427,08:47:03.437166
-4033.5918761636535,08:47:03.437453
-3347.4578205742946,08:47:03.477545
-140.6591307610222,08:47:03.477879
-84.055914095373,08:47:03.480026
-1916.5562650631614,08:47:03.480324
463.0411958483736,08:47:03.481993
5202.727335523828,08:47:03.482306
4029.46569357285,08:47:03.483992
-1478.9760843762551,08:47:03.484270
-2053.5914816897402,08:47:03.485952
951.4451227081804,08:47:03.486260
-658.5668441637538,08:47:03.527665
-4945.347285893225,08:47:03.528000
-4364.640783862234,08:47:03.529711
-1314.9922695204907,08:47:03.530005
-2936.234766407317,08:47:03.531703
-5961.385799163518,08:47:03.531984
-2812.9658304973773,08:47:03.533614
3588.9922759820147,08:47:03.533897
4447.886368576937,08:47:03.535577
1391.6167340092136,08:47:03.535859
3366.0051033561404,08:47:03.537529
7467.216547412138,08:47:03.537809
4653.268499221752,08:47:03.577086
-2208.2923608031906,08:47:03.577373
-3160.465959403283,08:47:03.578907
2012.1557053718288,08:47:03.579167
6726.152301982781,08:47:03.580677
8520.048355049063,08:47:03.580935
5846.1219163529695,08:47:03.627239
1390.0912927705979,08:47:03.627659
1314.998619435896,08:47:03.629307
4087.15097246358,08:47:03.629570
3003.215921095165,08:47:03.631102
-600.884349205445,08:47:03.631360
589.8874377539105,08:47:03.632827
4256.981607722424,08:47:03.633080
2004.318062445011,08:47:03.634608
-3543.0738732367613,08:47:03.634865
-3173.6204336822716,08:47:03.677550
1532.1956460193078,08:47:03.677881
1464.2097344774622,08:47:03.679605
-3087.4702659372333,08:47:03.679896
-3707.794078087507,08:47:03.681538
-300.85784225470803,08:47:03.681819
427.7990065180357,08:47:03.683474
-2250.0620297630603,08:47:03.683756
-2269.36677255041,08:47:03.685439
1899.596596239124,08:47:03.685716
1365.4363486287302,08:47:03.727186
-4990.396146454786,08:47:03.727493
-6423.042620192035,08:47:03.729083
-2124.085832687403,08:47:03.729343
-309.1908660039454,08:47:03.730880
-1774.5281614785574,08:47:03.731142
-71.36232166277364,08:47:03.732625
4821.870023345723,08:47:03.732875
4762.805345979965,08:47:03.734375
457.6799941871838,08:47:03.734634
1082.9370310363925,08:47:03.736145
4555.022984488172,08:47:03.736398
1074.5914676290045,08:47:03.777519
-6111.387710109272,08:47:03.777849
-5286.8286237554585,08:47:03.779599
1491.3873118619204,08:47:03.779888
4790.807434765327,08:47:03.781566
4146.2000096628035,08:47:03.781845
186.53838443895734,08:47:03.827639
-4729.9024681021265,08:47:03.827969
-3527.6535524606984,08:47:03.829657
2038.6062207497148,08:47:03.829940
3458.1616298913095,08:47:03.831614
714.6668063481911,08:47:03.831898
1611.8747860390235,08:47:03.833439
5569.936660792244,08:47:03.833688
3036.671374357442,08:47:03.835207
-3958.3856425905287,08:47:03.835464
-4404.213352326397,08:47:03.836949
-130.30052745520175,08:47:03.837202
-1342.664009445059,08:47:03.838703
-6543.971449814546,08:47:03.838966
-4857.918512289207,08:47:03.840503
2556.993375867906,08:47:03.840760
3343.3307144260602,08:47:03.842295
-2250.6255112076333,08:47:03.842549
-3257.208861573385,08:47:03.877518
332.19327514379654,08:47:03.877848
-84.80523178464068,08:47:03.879606
-3479.7403514417056,08:47:03.879890
-2580.2685260704416,08:47:03.881525
730.6619979051833,08:47:03.881803
1100.6308268145922,08:47:03.883450
-185.8648330894987,08:47:03.883729
1343.2041041087668,08:47:03.885399
4251.1009489785165,08:47:03.885673
2409.7738203741437,08:47:03.927145
-2236.349248664505,08:47:03.927430
-2288.766520686028,08:47:03.928985
1426.187734475325,08:47:03.929243
666.3285730516586,08:47:03.930747
-4604.761052449402,08:47:03.931005
-4923.571174860265,08:47:03.932496
477.0661776077071,08:47:03.932749
2789.3980890697308,08:47:03.934263
352.55633124123926,08:47:03.934519
709.9404200168485,08:47:03.977252
4494.818964953832,08:47:03.977552
3150.021658565822,08:47:03.979190
-2618.733380877446,08:47:03.979451
-3068.6272698415123,08:47:03.980933
1159.0897290624127,08:47:03.981188
1154.687599417594,08:47:03.982695
-3177.250364740249,08:47:03.982955
-3350.457452668742,08:47:03.984457
1272.5305775141026,08:47:03.984711
1125.3369891396565,08:47:04.027518
-2750.5327761152166,08:47:04.027877
108.4092777132156,08:47:04.029620
6973.909276504279,08:47:04.029906
7131.106505647577,08:47:04.031609
1578.594167624551,08:47:04.031896
-744.184053660643,08:47:04.033454
770.5330969986057,08:47:04.033707
1171.35610419432,08:47:04.035224
846.269292261971,08:47:04.035481
4067.9454159329657,08:47:04.077632
9873.503509897962,08:47:04.077960
9359.802730779718,08:47:04.079715
1994.027007835636,08:47:04.080005
-1225.3355581107305,08:47:04.081643
983.0309874663117,08:47:04.081923
-430.0318791307832,08:47:04.083596
-5970.004618137966,08:47:04.083884
-7376.170055042913,08:47:04.085573
-4447.556482703119,08:47:04.085853
-4705.8171987307815,08:47:04.127724
-8247.153435975355,08:47:04.128057
-8110.0807535381455,08:47:04.130225
-3465.2348410831783,08:47:04.130525
-1521.579095375735,08:47:04.177612
-3654.9008934595977,08:47:04.177948
-3687.9541677446255,08:47:04.180107
-864.2786355428861,08:47:04.180403
-1240.501819105241,08:47:04.182105
-5779.819628811265,08:47:04.182396
-6408.351049440973,08:47:04.184082
-2143.116802317491,08:47:04.184360
-1832.799072218294,08:47:04.227368
-5206.482067911921,08:47:04.227885
-5184.610146698318,08:47:04.229615
-1685.7430140439128,08:47:04.229899
2456.8459471923948,08:47:04.231626
5804.284101135166,08:47:04.231913
9922.971408787607,08:47:04.233549
14811.217263449107,08:47:04.233829
13017.26244466707,08:47:04.235532
5845.079940993016,08:47:04.235817
5791.4034290462805,08:47:04.277150
11414.02561116487,08:47:04.277444
7283.804678935461,08:47:04.280378
-4132.391695541422,08:47:04.281863
-7495.209236079177,08:47:04.282140
-4655.943777317505,08:47:04.283628
-5034.09124083226,08:47:04.283881
-8891.867852951898,08:47:04.285374
-9612.966732152916,08:47:04.285626
-6177.346777448588,08:47:04.287159
-6353.822309873742,08:47:04.287415
-9806.396391508433,08:47:04.327139
-8241.800568072746,08:47:04.327425
-1320.8527825934698,08:47:04.328949
682.335708325392,08:47:04.329213
-5223.17881071991,08:47:04.330724
-6793.277942274359,08:47:04.330987
-1678.609662856532,08:47:04.332510
-957.4618175866433,08:47:04.332766
